id,predicted_price
6815100085,811815.75
2508000020,321548.66
255520180,641580.6
6822100750,593736.3
869700050,329349.5
1775801405,570317.44
6600400090,206857.64
7202330270,437216.84
1683400165,746486.56
2625069070,1051867.2
7625702440,433107.9
3388000640,228684.97
1899400365,347753.7
6899990200,753041.94
5569700020,891317.06
986000045,282972.12
3293700221,306745.4
3764800250,360800.6
2291400566,347569.3
4219401236,1402335.4
4239400840,167950.3
7211400990,193029.55
7696500280,196401.34
7215721070,532169.94
3204850140,350715.88
4322200220,756574.94
2566300100,1162746.4
1944900090,449884.53
6648500390,263949.2
7385300020,707350.56
1704900135,320437.12
2877100655,765889.7
2726079098,606181.06
7625703800,499818.66
318300040,470586.0
7922800190,532084.2
2023049361,183711.3
8946400210,475882.1
6071600450,531275.44
4343800100,402541.03
1443300140,349597.2
1024039001,937720.5
2767704860,630224.6
7234600851,617512.4
644200065,872601.56
7784400035,778081.3
3826000560,213700.83
9272202260,426765.4
263000253,462380.5
3621059043,608081.94
240000130,431331.34
1352300120,196126.0
7849200861,286980.22
2487700130,550796.2
1796100140,269328.22
7234601221,440622.88
8651710190,455530.7
2916200091,541067.75
1232000915,490779.9
1545801970,281568.56
3211200420,353861.53
7686204675,204718.86
3141600210,177079.23
3959401284,432392.7
2113700825,262493.25
3876000710,412510.5
522069022,509679.62
3214200070,359298.7
1221039156,295484.62
259600790,460859.5
785000040,438863.2
8138870470,520103.56
2596300035,313244.72
540100057,1474519.1
3073500045,504722.16
5363200266,415847.38
8682261650,513512.03
3224510080,801696.94
3211270160,438481.22
9269200520,181887.97
293810190,473456.16
4197400043,356730.44
3026079031,328673.97
5332200405,1048513.06
2473411210,297624.7
9268200315,574039.44
8123500050,602732.75
3221069091,497839.16
2485000165,704532.4
4058800215,539239.5
1926059039,818584.9
2533300680,1021361.44
3343903640,313143.16
5700003705,1223403.4
2023049372,353631.78
4058800830,581660.25
3333002302,384721.34
2944500340,295272.5
1982200790,529525.75
8929000270,494500.38
8122101440,266708.56
7525530470,808029.44
9332800020,670540.0
3878900525,237963.58
5420300210,242599.39
9232900165,348136.28
6414100026,421971.7
3013300660,764937.8
7954300120,570083.06
1081200360,347187.34
2877102345,486136.06
2202500255,534965.56
7984400050,215242.4
9558020380,441391.7
7812801850,200184.52
8944460020,371754.84
2306400040,580756.75
8649400410,344204.75
7889602020,227383.62
2041000025,484264.8
871001484,624870.1
2767602141,537391.4
3630180470,795323.06
2769602140,446722.03
2473250280,307651.84
5422560660,525160.0
3756600240,364101.97
8651600160,901713.56
7202300540,838288.0
8961950250,424473.28
3303000130,456265.03
798000062,267527.3
1695900150,903290.4
1604730150,526422.1
4136930310,355024.34
8835401250,1030864.3
8665900328,436371.22
9262800255,339998.38
1853080570,829155.56
5556300114,786064.0
9517200290,465010.34
4037200295,494263.72
7417100123,384700.06
2620069077,211291.7
7922720040,648975.0
558100090,452519.25
257000037,258658.12
3319500385,469151.62
9297301520,310568.22
3580900090,360746.9
1321039076,180959.72
7227801581,306505.9
9407001620,313404.28
2130400150,334581.03
2312400200,251189.2
4046700210,367851.16
1193000480,977514.5
1492800296,524371.75
3013300017,459717.72
3630240140,607624.56
1049010390,339149.28
9320900420,156569.36
4315700060,365206.12
2591010290,344485.5
323089085,650147.7
6600400270,208538.31
2919701105,476188.06
7202360670,874163.25
8927600100,796129.0
3211700045,638186.5
4027701326,486303.94
1601600195,266329.1
7853280350,754435.75
3629970130,745457.9
7203120020,803753.2
9542900190,367687.0
8035350120,497859.6
1238501184,1048331.06
251200240,492821.06
8945300200,194031.56
2162000160,952796.4
5466310060,172635.05
1239400064,901416.06
5205000020,310373.7
1720800305,590598.1
7280300375,616396.8
2095800400,457984.4
7852010950,539774.1
1428001160,533487.56
9528104910,654833.3
8644210470,838599.06
7923300310,517093.1
254000100,511990.75
1931300688,478446.34
7007700030,440818.3
422049178,209539.28
422069067,421676.8
2923049393,346257.88
930000305,521500.2
2461900448,526937.94
2610100020,293129.78
2895550050,247691.14
7701700040,294507.56
2460900020,507817.97
9827700105,614631.75
1005000240,290594.1
7200001254,505258.66
866400040,564499.3
305000170,646037.5
2260800110,877613.1
3442000127,760830.1
5253300437,435005.03
7576700150,889345.5
5469501410,450290.16
5104531120,778031.6
723049434,310285.2
622069006,1117933.5
2517101200,304680.66
8159620160,231455.47
5561300640,443789.56
3317010130,216784.16
4364200250,377888.7
8732300060,827245.75
5603700025,737392.3
3585900190,1053266.5
3996900575,271072.22
8731801260,239435.5
3810000860,297859.8
5700003585,1962267.2
6332000050,469110.9
9286100250,441248.16
9471201110,942704.1
9290800050,553160.25
7300200400,640741.1
526069024,890778.3
1454600156,910532.1
3904980360,513550.22
2626119062,270329.22
8651730290,440790.16
7611200195,722861.56
1919800260,594865.4
6632900354,299303.2
3972900195,309374.53
5151600170,277681.88
7016000440,446394.56
871000435,742695.4
9578060540,504131.4
2332700060,799052.9
766000240,257757.36
4363700200,305824.72
7100000250,322370.9
2781250560,212281.19
2781250100,334419.9
5419800220,263273.94
7147600245,232723.52
2926069083,898202.4
6189200125,771269.0
9542830160,288730.84
5152200020,258266.45
9412900045,421490.25
6600410480,191068.0
6979970080,586635.0
5636010280,280293.28
1732801300,921632.5
5561401530,490054.03
9578500510,353299.4
7304300906,319800.9
1223089077,694117.2
721049207,274139.66
8691330310,829180.9
1523069204,488964.44
3188100105,669326.75
6608500290,426929.47
2891400410,340476.03
7663700551,334418.0
5413200140,249570.97
425069139,600752.9
6713700155,349930.4
2767603505,488362.8
7789000080,257433.83
9211500620,229797.33
3750604417,179078.28
7922800320,525711.2
1471620240,359279.16
2222059052,351007.66
9551200270,1025118.4
2767603160,559304.06
9406710060,377477.72
8929000250,376559.44
5538300120,427598.94
2223069120,473378.06
1652500060,1559108.6
8564500240,412972.22
3629700120,616742.0
3943600070,402697.7
4171200025,274851.2
2425049063,3411502.2
9828701650,394688.53
3581000340,354056.3
8100900015,397088.6
2125059161,1175734.6
304000380,196682.88
8146200070,1520842.2
686530170,563760.1
2917200645,408157.44
9547200530,693703.56
2122059199,413047.84
1150000740,677212.06
5706200060,337818.34
9265410010,240464.11
4083800555,497490.34
6152900332,358165.94
2520900301,236224.33
9828200790,453337.78
1657530180,299917.25
7471900045,247320.33
9828200460,442139.5
1775900140,436387.44
6139800430,453840.88
7214400005,488567.3
5332200026,523413.5
9510970300,810633.6
2540830020,410381.44
3392100140,194866.78
1326069191,350496.2
2125059112,996497.75
859000022,340975.12
8854100350,646870.44
121059007,211158.95
7977201707,502201.9
3859900060,2299897.5
8815400735,782326.94
705700530,345070.78
6600780130,359027.4
6378500105,391739.53
8143000310,463409.97
2877102330,645174.94
3526039074,609248.7
2115510300,251669.48
3024059014,2013409.9
2141330360,582502.4
546000400,470867.9
2071500011,404126.16
7972000240,222121.36
7016200460,433110.8
6204200180,431870.12
1552100135,1145480.9
88000173,407963.62
2581900235,863435.3
9211500560,225909.08
621069218,411513.25
1321970240,301150.25
798000630,295386.56
421000285,250039.34
2824600180,761821.94
3832051140,301768.06
1237500105,699162.4
8802400906,269153.34
3166900270,414349.8
3682000060,391804.56
5469700020,280954.3
1245001820,636263.7
9547205660,583411.3
7974700122,663888.1
7550801225,541722.94
1099950050,703580.3
1402900460,329753.38
7636800041,1204706.2
2115720270,241498.3
8651441750,190333.44
3904100035,269389.62
8815400020,600294.75
3303860590,484496.25
5427110040,1259826.0
1782000160,375207.62
6204420290,472581.47
3995700245,303326.72
7955040130,458585.38
1442880650,538105.25
8833510230,791551.75
7283900551,425331.12
4396000180,279873.9
7504021310,684421.56
322059264,258586.61
3654800040,282576.0
2767704777,498557.06
3278602190,346377.1
3236500220,476039.12
3410600100,288926.12
629410180,721266.06
3352402250,149855.83
4363700304,362825.34
7237550130,1237350.0
9808590210,1233429.1
8074200175,277448.4
3463400330,444622.4
6306400140,873679.9
8564950250,541496.2
5381000070,204103.62
9826700697,514132.88
8132700190,453813.16
7943000020,187643.67
9547204675,569054.8
4112100101,482382.8
727500030,714933.44
114101426,371950.25
9274202005,743090.0
1193000380,942096.56
3039000020,500853.6
7852170130,640293.4
2624079010,645541.75
4137010540,291999.5
7576200012,786970.9
1138020020,346612.38
3969300030,192683.95
898000200,191606.84
5153100030,296145.62
5104532030,504699.06
4406000050,232705.98
9274203390,572145.1
8682290360,499940.7
6928600330,244847.7
4139680070,896095.06
6844702690,484591.44
2154970020,2012415.5
4385701285,1209434.0
2426059071,587517.4
2867300160,512803.4
9512500720,524566.8
1773101020,324705.1
8687800100,284195.9
3627800050,1494922.5
1604600227,271540.53
3300701170,375729.34
9250900111,512374.2
7015200790,667673.0
1311100490,232239.3
2469000010,938573.2
1982201596,558093.5
1862700290,340529.28
2586800270,234319.19
9528102772,477184.56
5490210200,435085.94
6669080020,406541.75
179003055,210100.56
1860600535,995171.94
1592000130,621621.9
3905040170,542518.06
9320500080,253823.39
9276200850,475824.0
224069114,670242.06
2260000340,588453.8
5096300130,405812.75
3432500215,367677.88
2600000050,679314.94
8856003839,219060.69
2492200435,388946.12
7855900110,1178930.1
6806100250,318694.78
2770603523,509978.16
1370800515,1684279.8
2726049150,438969.5
1226059161,578567.6
1068000375,2590847.8
9528104109,480869.38
5126310060,511635.4
1951820070,567807.44
1545805980,355830.38
9464700340,914094.94
4319200675,787424.3
7518500885,535601.6
7852020620,480551.22
869700370,335491.62
8643000190,259063.0
8902000267,611592.44
7972602435,265310.25
2050100210,998012.75
6705120540,498311.8
2767601390,594417.3
4141000490,1345137.0
9345400350,668108.0
3222079162,362903.22
7789000120,234440.11
6646200770,716579.2
6666800180,785582.9
1725800280,476463.8
6117500460,1234430.5
5470100220,226061.23
5457300478,489668.16
7550800195,553012.06
7787050180,576931.2
6204430250,520495.06
7640400250,522386.22
624110920,830376.6
3629920140,382513.84
7173700518,655670.7
3210200395,205099.53
2473480560,381881.06
2623089141,476711.97
1423800080,222073.28
2076400050,311669.88
3832060120,286165.53
7702600930,414766.53
5101404555,393849.66
3723800415,369343.72
3356403400,210292.8
9214400125,526481.4
1797500530,524256.28
9551201660,1108751.4
3878900815,354591.22
1760650280,317569.2
5466410030,240082.14
6388930620,588103.75
2331300395,792463.44
9412700160,279230.34
871001611,585708.1
3142600120,603093.8
3995700220,374792.44
2310000280,279784.25
8039900400,380620.5
7504021510,682407.6
1959700445,1671775.1
1556200155,575518.4
3629960590,379867.7
259000240,499003.25
662440020,408814.25
3123049142,541202.94
321100260,996319.06
6840701095,534537.2
3738900165,381131.22
4427100130,397095.03
9238500100,500548.0
6145601810,298046.78
2570300090,371929.3
4017600010,505456.75
1005000220,346751.56
1257202120,508281.2
9527000490,487073.47
8691400080,736405.6
1726069084,452543.84
248000240,203746.94
6113400046,392313.44
2130702350,383026.34
920069052,219433.92
6071300160,558287.25
1623049041,135864.39
9268200285,379760.84
1843100520,368057.47
2887700826,612912.0
9122000385,518747.25
9475700220,376357.66
2804600005,867114.8
2896400300,381518.88
5015000180,742251.4
3630220180,749206.0
8832900780,587348.75
1568100300,433214.5
8718500610,386205.38
4147200140,1146443.6
1973700030,982816.44
8862000075,157555.4
9320990110,283310.47
1151100035,393033.56
2011000010,242113.78
1651500060,1019902.4
446000190,832107.94
2344300220,969241.7
523049195,181334.6
9191200015,693059.5
7942601410,797726.5
7137800300,222329.69
7853300280,544398.94
6654700240,321334.06
569000050,608969.3
3584000180,245695.16
2026079055,319896.06
8898700880,273026.88
5075400150,625347.0
8731981360,343547.84
4222500020,224592.89
7996720050,509902.78
4077800094,621864.94
6446200365,597760.56
2824089053,528807.6
1311800220,218061.44
3522049063,625356.0
1721801280,191660.58
6131600240,200635.38
7202310040,607461.2
1123059125,556581.9
646910160,220501.89
5630500005,389489.16
3342100785,261000.02
9547205610,625067.4
1773100123,288721.75
3353400092,290602.12
217500015,390993.8
3649100031,402750.7
7896300150,299923.25
623049185,236059.7
1773100430,301144.78
1781500220,742778.25
3395380200,221975.88
2424059170,2223389.8
4389200765,1736623.0
1543000060,460657.34
6154900005,599454.3
2902200240,502907.4
1442880640,540209.25
8562770490,542207.75
2768300655,609709.6
3432501315,317103.12
5035300570,743606.75
3626039028,495552.22
3876540780,238601.9
327000100,1064835.9
7551300065,433656.38
1312920060,244964.72
2215901230,268816.78
6306800010,443187.28
2767700022,495284.3
5589900610,544198.06
4320200020,726154.6
5249804655,626971.9
9238500480,487082.3
3885806565,1256761.1
7905200205,489405.3
5727500102,319969.0
3585220070,370795.3
2078500210,559671.2
1839920050,394899.0
534000080,354260.66
856000255,585318.4
4141010110,1707219.4
9558040820,632273.9
7768700315,1074990.2
2796100640,284588.62
1922059010,210983.22
3448000542,277818.8
3883100220,297088.44
7237301210,271329.56
3893100456,975298.3
9578501110,353028.28
6145601995,422112.94
4024100120,294676.7
8899000050,336013.56
3396820010,566683.8
6749700117,349984.16
1954400060,509679.12
3303970100,790637.4
2540850070,463237.62
3797000745,487573.1
7883603700,268081.28
3438501452,404480.88
3530210260,698115.6
3598600049,189722.17
731500170,338681.6
7129304375,177662.66
263000006,439584.9
7212660560,310906.94
1112700010,406845.84
3420069060,650657.56
2473000470,400943.75
8691390980,718835.2
6184700100,443024.2
4476400275,380189.88
2968801240,300376.66
1529300160,455373.9
7640400070,666305.4
7016100380,430431.84
2172000890,394469.16
4035900015,741053.94
9528104660,1077870.9
507100005,352307.2
2783100160,374559.44
3629921140,820380.0
1099750610,237554.3
1330300451,1234327.0
